#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2018-04-03-20-53-01
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
210418.789088	bro	64	181	21257	-	-	-	363	361	1	0	43	1	0	115	672	75	2	0	0	1	0	0	0	0
210718.911103	bro	64	158	11602	-	-	-	356	358	0	0	3	3	2	101	662	31	0	0	0	1	0	0	0	0
211058.718762	bro	64	216	25408	-	-	-	422	455	0	0	8	4	0	139	720	39	2	0	0	1	0	0	0	0
211367.299333	bro	64	190	28433	-	-	-	377	346	0	0	7	2	0	100	622	36	2	0	0	1	0	0	0	0
211668.503552	bro	64	355	37137	-	-	-	430	432	1	1	27	1	2	140	776	61	2	0	0	1	0	0	0	0
211981.405705	bro	64	370	31590	-	-	-	444	441	0	0	1	3	6	132	721	29	0	0	0	1	0	0	0	0
212281.483061	bro	64	595	66056	-	-	-	541	538	1	0	5	5	11	128	800	38	3	0	0	1	0	0	0	0
212585.433574	bro	64	260	35474	-	-	-	396	394	1	0	3	2	3	105	633	39	3	0	0	1	0	0	0	0
212889.450424	bro	64	198	15392	-	-	-	403	403	0	0	51	3	2	146	721	84	0	0	0	1	0	0	0	0
213190.104328	bro	64	151	20602	-	-	-	345	348	0	0	29	1	0	96	589	62	2	0	0	1	0	0	0	0
213493.655786	bro	64	167	19578	-	-	-	355	354	0	0	2	4	0	99	628	33	1	0	0	1	0	0	0	0
213796.454771	bro	64	225	32234	-	-	-	438	436	1	0	45	2	0	140	600	81	3	0	0	1	0	0	0	0
214096.712205	bro	64	155	11652	-	-	-	360	362	0	0	11	3	2	105	649	41	0	0	0	1	0	0	0	0
214399.288016	bro	64	191	24104	-	-	-	418	416	0	0	43	1	0	137	707	78	2	0	0	1	0	0	0	0
214710.188850	bro	64	287	36157	-	-	-	387	401	0	1	21	5	1	109	658	51	2	0	0	1	0	0	0	0
215010.657552	bro	64	159	19611	-	-	-	363	348	1	0	4	1	0	99	589	39	2	0	0	1	0	0	0	0
215312.354474	bro	64	192	14440	-	-	-	378	379	0	0	42	3	0	138	647	75	0	0	0	1	0	0	0	0
215613.714836	bro	64	166	20433	-	-	-	365	367	0	0	4	1	0	98	590	34	2	0	0	1	0	0	0	0
215921.016224	bro	64	251	33071	-	-	-	442	442	0	0	44	5	0	143	703	76	2	0	0	1	0	0	0	0
216221.182239	bro	64	164	19975	-	-	-	389	389	1	0	4	1	2	100	663	36	2	0	0	1	0	0	0	0
216524.831420	bro	64	165	12140	-	-	-	324	325	0	0	5	3	2	104	668	36	0	0	0	1	0	0	0	0
216830.543750	bro	64	262	30156	-	-	-	453	455	0	0	2	4	2	135	642	31	2	0	0	1	0	0	0	0
217131.817477	bro	64	240	32293	-	-	-	425	424	0	0	44	2	0	140	712	73	2	0	0	1	0	0	0	0
217442.522990	bro	64	166	19923	-	-	-	374	369	1	0	5	1	0	99	697	40	2	0	0	1	0	0	0	0
217746.555123	bro	64	227	26324	-	-	-	445	451	0	0	44	4	2	145	698	74	2	0	0	1	0	0	0	0
